0.000000000000000000e+00, 0.000000000000000000e+00
1.642208033356707135e-04, 1.731039259848508215e-05
3.284416062325635609e-04, 3.462078519697016430e-05
4.926624082519011913e-04, 5.193117779545524645e-05
6.568832089549059283e-04, 6.924157039394032861e-05
8.211040079027998517e-04, 8.655196299242541753e-05
9.853248046568050412e-04, 1.038623555909104929e-04
1.149545598778144335e-03, 1.211727481893955683e-04
1.313766389828039923e-03, 1.384831407878806572e-04
1.477987177367714100e-03, 1.557935333863657461e-04
1.642207960958388729e-03, 1.731039259848508351e-04
1.806428740161287192e-03, 1.904143185833358969e-04
1.970649514537631784e-03, 2.077247111818209858e-04
2.134870283648643719e-03, 2.250351037803060747e-04
2.299091047055546594e-03, 2.423454963787911366e-04
2.463311804319562922e-03, 2.596558889772762526e-04
2.627532555001913048e-03, 2.769662815757613144e-04
2.791753298663822522e-03, 2.942766741742463762e-04
2.955974034866512556e-03, 3.115870667727314923e-04
3.120194763171205230e-03, 3.288974593712165541e-04
3.284415483139123924e-03, 3.462078519697016701e-04
3.448636194331489851e-03, 3.635182445681867320e-04
3.612856896309526392e-03, 3.808286371666717938e-04
3.777077588634458662e-03, 3.981390297651569098e-04
3.941298270867504838e-03, 4.154494223636419716e-04
4.105518942569890035e-03, 4.327598149621270335e-04
4.269739603302837201e-03, 4.500702075606121495e-04
4.433960252627569716e-03, 4.673806001590972113e-04
4.598180890105308359e-03, 4.846909927575822731e-04
4.762401515297276511e-03, 5.020013853560673350e-04
4.926622127764699287e-03, 5.193117779545525052e-04
5.090842727068798333e-03, 5.366221705530375670e-04
5.255063312770796163e-03, 5.539325631515226288e-04
5.419283884431915291e-03, 5.712429557500076907e-04
5.583504441613379096e-03, 5.885533483484927525e-04
5.747724983876410960e-03, 6.058637409469779227e-04
5.911945510782236866e-03, 6.231741335454629846e-04
6.076166021892074991e-03, 6.404845261439480464e-04
6.240386516767153051e-03, 6.577949187424331082e-04
6.404606994968692693e-03, 6.751053113409181700e-04
6.568827456057918165e-03, 6.924157039394033403e-04
6.733047899596049379e-03, 7.097260965378884021e-04
6.897268325144313185e-03, 7.270364891363734639e-04
7.061488732263932963e-03, 7.443468817348585257e-04
7.225709120516131227e-03, 7.616572743333435876e-04
7.389929489462134828e-03, 7.789676669318286494e-04
7.554149838663161073e-03, 7.962780595303138196e-04
7.718370167680441152e-03, 8.135884521287988815e-04
7.882590476075196709e-03, 8.308988447272839433e-04
8.046810763408648523e-03, 8.482092373257690051e-04
8.211031029242024312e-03, 8.655196299242540669e-04
8.375251273136544855e-03, 8.828300225227392372e-04
8.539471494653439604e-03, 9.001404151212242990e-04
8.703691693353927603e-03, 9.174508077197093608e-04
8.867911868799236569e-03, 9.347612003181944226e-04
9.032132020550587281e-03, 9.520715929166794845e-04
9.196352148169210927e-03, 9.693819855151645463e-04
9.360572251216321346e-03, 9.866923781136497165e-04
9.524792329253154929e-03, 1.004002770712134670e-03
9.689012381840930721e-03, 1.021313163310619840e-03
9.853232408540876439e-03, 1.038623555909105010e-03
1.001745240891421113e-02, 1.055933948507589964e-03
1.018167238252216424e-02, 1.073244341106075134e-03
1.034589232892596349e-02, 1.090554733704560087e-03
1.051011224768682965e-02, 1.107865126303045258e-03
1.067433213836598872e-02, 1.125175518901530428e-03
1.083855200052466494e-02, 1.142485911500015381e-03
1.100277183372408950e-02, 1.159796304098500552e-03
1.116699163752547970e-02, 1.177106696696985505e-03
1.133121141149007194e-02, 1.194417089295470675e-03
1.149543115517908005e-02, 1.211727481893955845e-03
1.165965086815373870e-02, 1.229037874492440799e-03
1.182387054997527213e-02, 1.246348267090925969e-03
1.198809020020490286e-02, 1.263658659689410923e-03
1.215230981840386380e-02, 1.280969052287896093e-03
1.231652940413337574e-02, 1.298279444886381263e-03
1.248074895695466639e-02, 1.315589837484866216e-03
1.264496847642896174e-02, 1.332900230083351387e-03
1.280918796211748950e-02, 1.350210622681836340e-03
1.297340741358148086e-02, 1.367521015280321510e-03
1.313762683038215660e-02, 1.384831407878806681e-03
1.330184621208074097e-02, 1.402141800477291634e-03
1.346606555823847209e-02, 1.419452193075776804e-03
1.363028486841656381e-02, 1.436762585674261758e-03
1.379450414217625771e-02, 1.454072978272746928e-03
1.395872337907877458e-02, 1.471383370871231881e-03
1.412294257868533694e-02, 1.488693763469717051e-03
1.428716174055718463e-02, 1.506004156068202222e-03
1.445138086425552977e-02, 1.523314548666687175e-03
1.461559994934161916e-02, 1.540624941265172345e-03
1.477981899537666836e-02, 1.557935333863657299e-03
1.494403800192190511e-02, 1.575245726462142469e-03
1.510825696853856058e-02, 1.592556119060627639e-03
1.527247589478786423e-02, 1.609866511659112593e-03
1.543669478023104898e-02, 1.627176904257597763e-03
1.560091362442933387e-02, 1.644487296856082716e-03
