0.000000000000000000e+00, 0.000000000000000000e+00
1.248261697926872078e-04, 2.279003632721986823e-05
2.496523393746674212e-04, 4.558007265443973647e-05
3.744785085352336459e-04, 6.837010898165960470e-05
4.993046770636785621e-04, 9.116014530887947293e-05
6.241308447492954466e-04, 1.139501816360993412e-04
7.489570113813773591e-04, 1.367402179633192094e-04
8.737831767492168717e-04, 1.595302542905390776e-04
9.986093406421068814e-04, 1.823202906177589459e-04
1.123435502849341044e-03, 2.051103269449788141e-04
1.248261663160211716e-03, 2.279003632721986823e-04
1.373087821364012443e-03, 2.506903995994185777e-04
1.497913977250035040e-03, 2.734804359266384188e-04
1.622740130607573921e-03, 2.962704722538582599e-04
1.747566281225921333e-03, 3.190605085810781553e-04
1.872392428894370606e-03, 3.418505449082980506e-04
1.997218573402213988e-03, 3.646405812355178917e-04
2.122044714538745460e-03, 3.874306175627377329e-04
2.246870852093257702e-03, 4.102206538899576282e-04
2.371696985855044262e-03, 4.330106902171775235e-04
2.496523115613396519e-03, 4.558007265443973647e-04
2.621349241157609321e-03, 4.785907628716172058e-04
2.746175362276974483e-03, 5.013807991988371553e-04
2.871001478760785552e-03, 5.241708355260569965e-04
2.995827590398336075e-03, 5.469608718532768376e-04
3.120653696978918732e-03, 5.697509081804966787e-04
3.245479798291825771e-03, 5.925409445077165198e-04
3.370305894126352474e-03, 6.153309808349364694e-04
3.495131984271789352e-03, 6.381210171621563105e-04
3.619958068517429954e-03, 6.609110534893761517e-04
3.744784146652569996e-03, 6.837010898165961012e-04
3.869610218466499555e-03, 7.064911261438159423e-04
3.994436283748513915e-03, 7.292811624710357835e-04
4.119262342287904020e-03, 7.520711987982556246e-04
4.244088393873965588e-03, 7.748612351254754657e-04
4.368914438295991298e-03, 7.976512714526954153e-04
4.493740475343271229e-03, 8.204413077799152564e-04
4.618566504805103265e-03, 8.432313441071350975e-04
4.743392526470778352e-03, 8.660213804343550471e-04
4.868218540129589170e-03, 8.888114167615748882e-04
4.993044545570829267e-03, 9.116014530887947293e-04
5.117870542583792190e-03, 9.343914894160145704e-04
5.242696530957772355e-03, 9.571815257432344116e-04
5.367522510482062442e-03, 9.799715620704542527e-04
5.492348480945955132e-03, 1.002761598397674311e-03
5.617174442138743971e-03, 1.025551634724894152e-03
5.742000393849722509e-03, 1.048341671052113993e-03
5.866826335868184292e-03, 1.071131707379333834e-03
5.991652267983422001e-03, 1.093921743706553675e-03
6.116478189984728316e-03, 1.116711780033773516e-03
6.241304101661400254e-03, 1.139501816360993357e-03
6.366130002802727894e-03, 1.162291852688213199e-03
6.490955893198006518e-03, 1.185081889015433040e-03
6.615781772636528807e-03, 1.207871925342653098e-03
6.740607640907588308e-03, 1.230661961669872939e-03
6.865433497800480303e-03, 1.253451997997092780e-03
6.990259343104493137e-03, 1.276242034324312621e-03
7.115085176608928162e-03, 1.299032070651532462e-03
7.239910998103073723e-03, 1.321822106978752303e-03
7.364736807376223368e-03, 1.344612143305972144e-03
7.489562604217674981e-03, 1.367402179633192202e-03
