0.000000000000000000e+00, 0.000000000000000000e+00
1.360618405748528163e-04, 2.099479780951992082e-05
2.721236808848223566e-04, 4.198959561903984163e-05
4.081855206650255078e-04, 6.298439342855975567e-05
5.442473596505793734e-04, 8.397919123807968326e-05
6.803091975766005148e-04, 1.049739890475996109e-04
8.163710341782056019e-04, 1.259687868571195113e-04
9.524328691905121179e-04, 1.469635846666394389e-04
1.088494702348636461e-03, 1.679583824761593665e-04
1.224556533387695248e-03, 1.889531802856792941e-04
1.360618362042805528e-03, 2.099479780951992217e-04
1.496680188049084566e-03, 2.309427759047191222e-04
1.632742011141648545e-03, 2.519375737142390227e-04
1.768803831055615382e-03, 2.729323715237589503e-04
1.904865647526100608e-03, 2.939271693332788779e-04
2.040927460288222139e-03, 3.149219671427988055e-04
2.176989269077096376e-03, 3.359167649523187331e-04
2.313051073627840799e-03, 3.569115627618386606e-04
2.449112873675571810e-03, 3.779063605713585882e-04
2.585174668955405805e-03, 3.989011583808785158e-04
2.721236459202461787e-03, 4.198959561903984434e-04
2.857298244151853552e-03, 4.408907539999183168e-04
2.993360023538700967e-03, 4.618855518094382444e-04
3.129421797098119132e-03, 4.828803496189581720e-04
3.265483564565225746e-03, 5.038751474284780454e-04
3.401545325675138075e-03, 5.248699452379979730e-04
3.537607080162973386e-03, 5.458647430475179006e-04
3.673668827763848076e-03, 5.668595408570378281e-04
3.809730568212878546e-03, 5.878543386665577557e-04
3.945792301245182494e-03, 6.088491364760776833e-04
4.081854026595878489e-03, 6.298439342855976109e-04
4.217915744000082061e-03, 6.508387320951175385e-04
4.353977453192910477e-03, 6.718335299046374661e-04
4.490039153909480135e-03, 6.928283277141573937e-04
4.626100845884910905e-03, 7.138231255236773213e-04
4.762162528854316582e-03, 7.348179233331972489e-04
4.898224202552816167e-03, 7.558127211427171765e-04
5.034285866715526928e-03, 7.768075189522371041e-04
5.170347521077565262e-03, 7.978023167617570317e-04
5.306409165374049303e-03, 8.187971145712769593e-04
5.442470799340096317e-03, 8.397919123807968868e-04
5.578532422710822704e-03, 8.607867101903167060e-04
